,stationName,uniqueId,lat,lon
240,King's Cross St. Pancras Underground Station,940GZZLUKSX,51.53071,-0.1244
241,King's Cross St. Pancras Underground Station,940GZZLUKSX,51.53092,-0.12427
242,King's Cross St. Pancras Underground Station,940GZZLUKSX,51.53049,-0.12376
243,King's Cross St. Pancras Underground Station,940GZZLUKSX,51.5302,-0.1245
244,King's Cross St. Pancras Underground Station,940GZZLUKSX,51.53213,-0.12615
245,King's Cross St. Pancras Underground Station,940GZZLUKSX,51.53212,-0.12474
246,King's Cross St. Pancras Underground Station,940GZZLUKSX,51.53012,-0.12486
247,King's Cross St. Pancras Underground Station,940GZZLUKSX,51.53315,-0.12485
248,Ladbroke Grove Underground Station,940GZZLULAD,51.51742,-0.21007
249,Lambeth North Underground Station,940GZZLULBN,51.49885,-0.11221
250,Lancaster Gate Underground Station,940GZZLULGT,51.51168,-0.17542
251,Latimer Road Underground Station,940GZZLULRD,51.5137,-0.21763
252,Leicester Square Underground Station,940GZZLULSQ,51.51128,-0.12823
253,Leicester Square Underground Station,940GZZLULSQ,51.5115,-0.12844
254,Leicester Square Underground Station,940GZZLULSQ,51.51161,-0.12793
255,Leicester Square Underground Station,940GZZLULSQ,51.51173,-0.12822
256,Liverpool Street Underground Station,940GZZLULVT,51.51741,-0.08291
257,Liverpool Street Underground Station,940GZZLULVT,51.51711,-0.08164
258,Liverpool Street Underground Station,940GZZLULVT,51.51714,-0.08276
259,Liverpool Street Underground Station,940GZZLULVT,51.51714,-0.08276
260,Liverpool Street Underground Station,940GZZLULVT,51.5178,-0.08156
261,Leyton Underground Station,940GZZLULYN,51.55649,-0.00582
262,Leytonstone Underground Station,940GZZLULYS,51.56836,0.00719
263,Leytonstone Underground Station,940GZZLULYS,51.56805,0.00831
264,Marble Arch Underground Station,940GZZLUMBA,51.51352,-0.16078
265,Marble Arch Underground Station,940GZZLUMBA,51.512,-0.1575
266,Marble Arch Underground Station,940GZZLUMBA,51.51302,-0.15828
267,Marble Arch Underground Station,940GZZLUMBA,51.51134,-0.15819
268,Marble Arch Underground Station,940GZZLUMBA,51.51236,-0.15866
